timestamp,node_id,x_m,y_m,panel_id,tilt_roll_deg,tilt_pitch_deg,tilt_magnitude_deg,tilt_rate_deg_per_min,vibration_rms_g,dominant_frequency_hz,displacement_mm,displacement_rate_mm_per_min,crack_event,crack_opening_mm,battery_v,rssi_dbm,packet_loss_rate,label
2026-08-16T16:40:00,N002,50.0,0.0,PANEL_A,-0.02576,-0.0626,0.0677,-0.000989,0.01478,11.2361,6.382,0.012931,0,0.4182,3.15,-78.66,0.0118,active_subsidence
2026-08-16T16:45:00,N002,50.0,0.0,PANEL_A,-0.03053,-0.06815,0.07467,-0.001714,0.01789,10.6385,6.4853,-0.006041,0,0.4186,3.15,-86.0,0.0104,active_subsidence
2026-08-16T16:50:00,N002,50.0,0.0,PANEL_A,-0.02482,-0.04404,0.05055,-0.000835,0.01539,7.6209,6.3216,-0.006634,0,0.419,3.15,-82.1,0.0024,active_subsidence
2026-08-16T16:55:00,N002,50.0,0.0,PANEL_A,-0.01607,-0.06434,0.06632,0.00253,0.01633,12.4955,6.419,0.008119,0,0.4195,3.15,-82.65,0.0061,active_subsidence
2026-08-16T17:00:00,N002,50.0,0.0,PANEL_A,-0.03196,-0.06879,0.07585,-0.000721,0.01375,9.4252,6.4028,-0.008091,0,0.4199,3.15,-79.55,0.008,active_subsidence
2026-08-16T17:05:00,N002,50.0,0.0,PANEL_A,-0.04245,-0.04114,0.05911,-0.00183,0.0144,9.7369,6.3381,-0.005946,0,0.4204,3.15,-81.98,0.0083,active_subsidence
2026-08-16T17:10:00,N002,50.0,0.0,PANEL_A,-0.0209,-0.05362,0.05755,0.000493,0.01433,9.6602,6.3434,-0.000467,0,0.4208,3.15,-83.79,0.0131,active_subsidence
2026-08-16T17:15:00,N002,50.0,0.0,PANEL_A,-0.01975,-0.06092,0.06404,0.00165,0.01487,8.1456,6.3334,0.005429,0,0.4212,3.15,-80.12,0.0056,active_subsidence
2026-08-16T17:20:00,N002,50.0,0.0,PANEL_A,-0.02974,-0.06781,0.07405,0.000422,0.0148,9.3072,6.3977,0.009261,0,0.4217,3.15,-79.51,0.0092,active_subsidence
2026-08-16T17:25:00,N002,50.0,0.0,PANEL_A,-0.03761,-0.05696,0.06826,-0.001046,0.01443,9.6409,6.426,-0.006221,0,0.4221,3.15,-84.99,0.0053,active_subsidence
2026-08-16T17:30:00,N002,50.0,0.0,PANEL_A,-0.02821,-0.05699,0.06359,0.001859,0.01703,10.3373,6.3354,0.005753,0,0.4226,3.15,-83.81,0.0173,active_subsidence
2026-08-16T17:35:00,N002,50.0,0.0,PANEL_A,-0.04419,-0.07477,0.08685,0.000373,0.01558,9.0326,6.4835,0.006761,0,0.423,3.15,-83.26,0.0075,active_subsidence
2026-08-16T17:40:00,N002,50.0,0.0,PANEL_A,-0.04258,-0.05214,0.06732,2.6e-05,0.01563,10.4711,6.4031,-0.01506,0,0.4234,3.15,-80.81,0.0056,active_subsidence
2026-08-16T17:45:00,N002,50.0,0.0,PANEL_A,-0.0336,-0.08037,0.08711,0.000189,0.01431,10.0281,6.3329,0.00086,0,0.4239,3.15,-81.22,0.0107,active_subsidence
2026-08-16T17:50:00,N002,50.0,0.0,PANEL_A,-0.03812,-0.05777,0.06921,-0.003239,0.01408,8.4686,6.4117,0.003636,0,0.4243,3.15,-81.29,0.0072,active_subsidence
2026-08-16T17:55:00,N002,50.0,0.0,PANEL_A,-0.03428,-0.04265,0.05472,0.001218,0.0163,8.887,6.3693,-0.003887,0,0.4248,3.15,-82.45,0.0072,active_subsidence
2026-08-16T18:00:00,N002,50.0,0.0,PANEL_A,-0.03693,-0.07253,0.08139,0.003431,0.01453,10.6032,6.3728,0.013539,0,0.4252,3.15,-80.85,0.0123,active_subsidence
2026-08-16T18:05:00,N002,50.0,0.0,PANEL_A,-0.05505,-0.06998,0.08904,0.00099,0.01402,8.7423,6.5047,-0.000601,0,0.4256,3.15,-79.13,0.0129,active_subsidence
2026-08-16T18:10:00,N002,50.0,0.0,PANEL_A,-0.04714,-0.07817,0.09128,-0.001008,0.0144,10.7595,6.3668,-0.019814,0,0.4261,3.15,-78.94,0.011,active_subsidence
2026-08-16T18:15:00,N002,50.0,0.0,PANEL_A,-0.03972,-0.06824,0.07895,-0.001961,0.01676,9.3007,6.3065,0.003456,0,0.4265,3.15,-85.03,0.0098,active_subsidence
2026-08-16T18:20:00,N002,50.0,0.0,PANEL_A,-0.01494,-0.0701,0.07167,-0.001659,0.01541,10.9239,6.4013,0.01319,0,0.427,3.15,-77.28,0.0088,active_subsidence
2026-08-16T18:25:00,N002,50.0,0.0,PANEL_A,-0.03607,-0.05088,0.06236,0.000181,0.01313,9.7839,6.4384,0.003688,0,0.4274,3.15,-84.53,0.0076,active_subsidence
2026-08-16T18:30:00,N002,50.0,0.0,PANEL_A,-0.03886,-0.06236,0.07348,0.000528,0.01275,8.3936,6.4382,0.000398,0,0.4278,3.15,-79.64,0.0066,active_subsidence
2026-08-16T18:35:00,N002,50.0,0.0,PANEL_A,-0.03628,-0.0571,0.06765,4.5e-05,0.01949,10.282,6.4424,-0.008066,0,0.4283,3.15,-79.23,0.0067,active_subsidence
2026-08-16T18:40:00,N002,50.0,0.0,PANEL_A,-0.0234,-0.07013,0.07393,0.002409,0.01618,11.4007,6.3576,0.00022,0,0.4287,3.15,-76.31,0.0137,active_subsidence
2026-08-16T18:45:00,N002,50.0,0.0,PANEL_A,-0.03049,-0.08653,0.09174,0.001117,0.01366,10.183,6.4446,0.00757,0,0.4292,3.15,-80.14,0.0104,active_subsidence
2026-08-16T18:50:00,N002,50.0,0.0,PANEL_A,-0.05189,-0.06746,0.0851,-0.002758,0.0124,10.2665,6.4333,-0.005497,0,0.4296,3.15,-83.58,0.0018,active_subsidence
2026-08-16T18:55:00,N002,50.0,0.0,PANEL_A,-0.01916,-0.06123,0.06416,-0.000621,0.01153,9.601,6.3897,0.000656,0,0.43,3.15,-83.32,0.0125,active_subsidence
2026-08-16T19:00:00,N002,50.0,0.0,PANEL_A,-0.04835,-0.06234,0.07889,0.000958,0.01626,9.9147,6.4398,0.001065,0,0.4305,3.15,-82.23,0.0078,active_subsidence
2026-08-16T19:05:00,N002,50.0,0.0,PANEL_A,-0.01427,-0.07235,0.07374,-0.000314,0.01509,9.3576,6.4003,-0.005378,0,0.4309,3.15,-77.06,0.0077,active_subsidence
2026-08-16T19:10:00,N002,50.0,0.0,PANEL_A,-0.01768,-0.07366,0.07576,-0.000499,0.01562,10.8673,6.3861,0.006363,0,0.4314,3.15,-83.01,0.0119,active_subsidence
2026-08-16T19:15:00,N002,50.0,0.0,PANEL_A,-0.03465,-0.05937,0.06875,0.000896,0.01541,11.5896,6.4639,-0.010906,0,0.4318,3.15,-82.33,0.0113,active_subsidence
2026-08-16T19:20:00,N002,50.0,0.0,PANEL_A,-0.04086,-0.07421,0.08471,0.000491,0.01801,10.5572,6.277,0.002699,0,0.4322,3.15,-80.97,0.0146,active_subsidence
2026-08-16T19:25:00,N002,50.0,0.0,PANEL_A,-0.04774,-0.05609,0.07366,-0.001283,0.01604,10.9596,6.4909,0.007908,0,0.4327,3.15,-75.02,0.0142,active_subsidence
2026-08-16T19:30:00,N002,50.0,0.0,PANEL_A,-0.02865,-0.06593,0.07188,-0.000949,0.01677,9.127,6.3561,-0.015461,0,0.4331,3.15,-79.96,0.0087,active_subsidence
2026-08-16T19:35:00,N002,50.0,0.0,PANEL_A,-0.03408,-0.05438,0.06417,0.000353,0.01409,10.4388,6.3363,0.000606,0,0.4336,3.15,-82.67,0.0047,active_subsidence
2026-08-16T19:40:00,N002,50.0,0.0,PANEL_A,-0.02912,-0.06956,0.07541,0.001448,0.01534,10.7538,6.3621,0.008417,0,0.434,3.15,-81.72,0.0013,active_subsidence
2026-08-16T19:45:00,N002,50.0,0.0,PANEL_A,-0.0359,-0.06998,0.07865,-0.000406,0.01142,9.5193,6.4205,0.006151,0,0.4344,3.15,-77.85,0.0064,active_subsidence
2026-08-16T19:50:00,N002,50.0,0.0,PANEL_A,-0.01688,-0.06932,0.07135,0.000186,0.01407,8.3475,6.4236,-0.00037,0,0.4349,3.15,-81.3,0.0023,active_subsidence
2026-08-16T19:55:00,N002,50.0,0.0,PANEL_A,-0.0462,-0.06593,0.08051,0.001982,0.00992,10.2231,6.4168,0.002053,0,0.4353,3.15,-79.17,0.0131,active_subsidence
2026-08-16T20:00:00,N002,50.0,0.0,PANEL_A,-0.04413,-0.07977,0.09117,-0.00316,0.01327,9.7432,6.4442,-0.004075,0,0.4358,3.15,-79.94,0.0078,active_subsidence
2026-08-16T20:05:00,N002,50.0,0.0,PANEL_A,-0.0145,-0.04671,0.0489,-0.001123,0.01431,8.8688,6.376,-0.00576,0,0.4362,3.15,-82.94,0.0091,active_subsidence
2026-08-16T20:10:00,N002,50.0,0.0,PANEL_A,-0.03643,-0.07115,0.07994,0.003224,0.01756,11.4906,6.3866,0.00071,0,0.4366,3.15,-81.08,0.0151,active_subsidence
2026-08-16T20:15:00,N002,50.0,0.0,PANEL_A,-0.03159,-0.07474,0.08114,-9.6e-05,0.01788,9.7848,6.3831,0.006149,0,0.4371,3.15,-81.65,0.0079,active_subsidence
2026-08-16T20:20:00,N002,50.0,0.0,PANEL_A,-0.04072,-0.06768,0.07898,-0.001728,0.01443,8.787,6.4481,-0.006204,0,0.4375,3.15,-80.64,0.0129,active_subsidence
2026-08-16T20:25:00,N002,50.0,0.0,PANEL_A,-0.02041,-0.06051,0.06386,-0.001081,0.0136,11.8876,6.3211,0.001282,0,0.438,3.15,-83.49,0.0155,active_subsidence
2026-08-16T20:30:00,N002,50.0,0.0,PANEL_A,-0.03253,-0.05991,0.06817,0.001154,0.01591,10.3952,6.4609,0.003922,0,0.4384,3.15,-75.66,0.0076,active_subsidence
2026-08-16T20:35:00,N002,50.0,0.0,PANEL_A,-0.0322,-0.06819,0.0754,-1.8e-05,0.01215,10.0865,6.3603,-0.012698,0,0.4388,3.15,-74.18,0.0107,active_subsidence
2026-08-16T20:40:00,N002,50.0,0.0,PANEL_A,-0.02074,-0.06475,0.068,-0.000716,0.01552,10.3807,6.3339,0.005415,0,0.4393,3.15,-74.64,0.0141,active_subsidence
2026-08-16T20:45:00,N002,50.0,0.0,PANEL_A,-0.03326,-0.05959,0.06825,0.000405,0.01626,10.6656,6.4145,0.007364,0,0.4397,3.15,-85.45,0.0132,active_subsidence
2026-08-16T20:50:00,N002,50.0,0.0,PANEL_A,-0.03932,-0.06037,0.07204,-0.00014,0.01213,8.6641,6.4075,-0.006697,0,0.4402,3.15,-81.57,0.0099,active_subsidence
2026-08-16T20:55:00,N002,50.0,0.0,PANEL_A,-0.04157,-0.05234,0.06685,0.001012,0.01279,10.5981,6.3475,-0.001812,0,0.4406,3.15,-78.92,0.0102,active_subsidence
2026-08-16T21:00:00,N002,50.0,0.0,PANEL_A,-0.04971,-0.06541,0.08216,0.001712,0.01251,11.2922,6.3894,0.010884,0,0.441,3.15,-82.32,0.0095,active_subsidence
2026-08-16T21:05:00,N002,50.0,0.0,PANEL_A,-0.02492,-0.08018,0.08397,0.000836,0.01388,6.3161,6.4563,0.00594,0,0.4415,3.15,-83.6,0.0018,active_subsidence
2026-08-16T21:10:00,N002,50.0,0.0,PANEL_A,-0.04703,-0.07734,0.09052,-4e-06,0.01714,11.8587,6.4488,-0.014344,0,0.4419,3.15,-77.18,0.0105,active_subsidence
2026-08-16T21:15:00,N002,50.0,0.0,PANEL_A,-0.04073,-0.07338,0.08393,-0.001495,0.01476,10.2786,6.3129,-0.012841,0,0.4424,3.15,-82.74,0.0231,active_subsidence
2026-08-16T21:20:00,N002,50.0,0.0,PANEL_A,-0.02813,-0.07015,0.07557,-0.002409,0.01188,12.9174,6.3204,0.005903,0,0.4428,3.15,-84.22,0.0092,active_subsidence
2026-08-16T21:25:00,N002,50.0,0.0,PANEL_A,-0.0356,-0.04809,0.05983,0.000308,0.01481,10.3761,6.3719,0.006187,0,0.4432,3.15,-76.56,0.0133,active_subsidence
2026-08-16T21:30:00,N002,50.0,0.0,PANEL_A,-0.03694,-0.06944,0.07865,0.003144,0.01082,9.6343,6.3823,-0.003852,0,0.4437,3.15,-83.22,0.0031,active_subsidence
2026-08-16T21:35:00,N002,50.0,0.0,PANEL_A,-0.03959,-0.08224,0.09127,0.001382,0.01732,12.2219,6.3334,0.003904,0,0.4441,3.15,-84.63,0.0158,active_subsidence
2026-08-16T21:40:00,N002,50.0,0.0,PANEL_A,-0.03084,-0.08718,0.09247,-0.002741,0.01278,11.3273,6.4213,0.003407,0,0.4445,3.15,-81.54,0.0131,active_subsidence
2026-08-16T21:45:00,N002,50.0,0.0,PANEL_A,-0.0269,-0.05792,0.06386,-0.000643,0.01441,9.0088,6.3675,-0.00648,0,0.445,3.15,-76.49,0.0055,active_subsidence
2026-08-16T21:50:00,N002,50.0,0.0,PANEL_A,-0.03198,-0.07987,0.08604,0.002028,0.0164,9.8224,6.3565,-0.003421,0,0.4454,3.15,-84.37,0.009,active_subsidence
2026-08-16T21:55:00,N002,50.0,0.0,PANEL_A,-0.02749,-0.07953,0.08414,-0.001301,0.01238,9.7841,6.3333,0.000728,0,0.4459,3.15,-82.18,0.0101,active_subsidence
2026-08-16T22:00:00,N002,50.0,0.0,PANEL_A,-0.01896,-0.07052,0.07303,-0.001226,0.01193,10.2414,6.3638,0.008172,0,0.4463,3.15,-81.81,0.0092,active_subsidence
2026-08-16T22:05:00,N002,50.0,0.0,PANEL_A,-0.03998,-0.05974,0.07188,8.8e-05,0.0158,10.5358,6.415,-9.6e-05,0,0.4467,3.15,-77.3,0.0026,active_subsidence
2026-08-16T22:10:00,N002,50.0,0.0,PANEL_A,-0.02071,-0.07094,0.07391,0.001407,0.01374,10.284,6.3628,-0.014358,0,0.4472,3.15,-80.21,0.0086,active_subsidence
2026-08-16T22:15:00,N002,50.0,0.0,PANEL_A,-0.02163,-0.08319,0.08596,0.000533,0.01312,11.6585,6.2714,-0.003836,0,0.4476,3.15,-75.29,0.0057,active_subsidence
2026-08-16T22:20:00,N002,50.0,0.0,PANEL_A,-0.0364,-0.07038,0.07924,-0.002187,0.016,7.6494,6.3245,0.005444,0,0.4481,3.15,-76.17,0.0187,active_subsidence
2026-08-16T22:25:00,N002,50.0,0.0,PANEL_A,-0.0273,-0.05798,0.06408,-6.1e-05,0.01567,11.5129,6.3258,0.00525,0,0.4485,3.15,-77.14,0.0095,active_subsidence
2026-08-16T22:30:00,N002,50.0,0.0,PANEL_A,-0.02905,-0.07306,0.07863,0.002618,0.01437,7.3646,6.377,0.011007,0,0.4489,3.15,-81.87,0.008,active_subsidence
2026-08-16T22:35:00,N002,50.0,0.0,PANEL_A,-0.03039,-0.08499,0.09026,0.000899,0.01235,9.9333,6.4359,0.000468,0,0.4494,3.15,-78.28,0.0072,active_subsidence
2026-08-16T22:40:00,N002,50.0,0.0,PANEL_A,-0.03913,-0.07839,0.08762,-0.000207,0.01431,12.1322,6.3816,-0.006841,0,0.4498,3.15,-80.48,0.0025,active_subsidence
2026-08-16T22:45:00,N002,50.0,0.0,PANEL_A,-0.04824,-0.07383,0.08819,1.2e-05,0.01827,10.0929,6.3675,-0.003187,0,0.4503,3.15,-82.64,0.0112,active_subsidence
2026-08-16T22:50:00,N002,50.0,0.0,PANEL_A,-0.04767,-0.07365,0.08773,-0.003725,0.01092,9.5705,6.3498,0.00699,0,0.4507,3.15,-77.21,0.0045,active_subsidence
2026-08-16T22:55:00,N002,50.0,0.0,PANEL_A,-0.00124,-0.05093,0.05095,-0.001063,0.01241,10.0158,6.4374,0.001804,0,0.4511,3.15,-80.86,0.0109,active_subsidence
2026-08-16T23:00:00,N002,50.0,0.0,PANEL_A,-0.02694,-0.07225,0.07711,0.001538,0.01405,9.3675,6.3678,-0.002784,0,0.4516,3.15,-79.04,0.0086,active_subsidence
2026-08-16T23:05:00,N002,50.0,0.0,PANEL_A,-0.0232,-0.06213,0.06633,0.00071,0.0169,11.1489,6.4096,0.011425,0,0.452,3.15,-81.57,0.0118,active_subsidence
2026-08-16T23:10:00,N002,50.0,0.0,PANEL_A,-0.03887,-0.0747,0.08421,0.001628,0.01367,9.2307,6.4821,0.001136,0,0.4525,3.15,-82.65,0.0147,active_subsidence
2026-08-16T23:15:00,N002,50.0,0.0,PANEL_A,-0.04267,-0.07073,0.0826,0.000543,0.01551,10.8429,6.4209,-0.002419,0,0.4529,3.15,-80.86,0.0025,active_subsidence
2026-08-16T23:20:00,N002,50.0,0.0,PANEL_A,-0.04498,-0.07754,0.08964,-0.001408,0.0124,10.3827,6.4579,-0.009158,0,0.4533,3.15,-78.0,0.0131,active_subsidence
2026-08-16T23:25:00,N002,50.0,0.0,PANEL_A,-0.01688,-0.06641,0.06852,-0.001041,0.01491,9.0496,6.3293,0.00193,0,0.4538,3.15,-73.84,0.0098,active_subsidence
2026-08-16T23:30:00,N002,50.0,0.0,PANEL_A,-0.03827,-0.06937,0.07923,0.001698,0.01439,10.3024,6.4772,0.012813,0,0.4542,3.15,-80.09,0.0195,active_subsidence
2026-08-16T23:35:00,N002,50.0,0.0,PANEL_A,-0.03367,-0.0786,0.08551,0.000732,0.01374,7.7579,6.4575,-0.015248,0,0.4547,3.15,-78.72,0.0119,active_subsidence
2026-08-16T23:40:00,N002,50.0,0.0,PANEL_A,-0.03283,-0.08008,0.08655,-0.000553,0.01605,9.6116,6.3247,-0.007921,0,0.4551,3.15,-74.13,0.0108,active_subsidence
2026-08-16T23:45:00,N002,50.0,0.0,PANEL_A,-0.02577,-0.07571,0.07998,-0.001853,0.02148,10.8537,6.3783,0.014771,0,0.4555,3.15,-80.97,0.0046,active_subsidence
2026-08-16T23:50:00,N002,50.0,0.0,PANEL_A,-0.01485,-0.06637,0.06802,0.000345,0.01641,9.6563,6.4724,0.003002,0,0.456,3.15,-82.35,0.0086,active_subsidence
2026-08-16T23:55:00,N002,50.0,0.0,PANEL_A,-0.02589,-0.07931,0.08343,0.000629,0.01781,11.0549,6.4083,-0.002738,0,0.4564,3.15,-79.86,0.0161,active_subsidence
2026-08-17T00:00:00,N002,50.0,0.0,PANEL_A,-0.03191,-0.06711,0.07431,-0.000923,0.01146,11.2824,6.445,-0.008441,0,0.4569,3.15,-79.8,0.0069,normal
2026-08-17T00:05:00,N002,50.0,0.0,PANEL_A,-0.02264,-0.07066,0.0742,0.001402,0.01316,8.449,6.3239,-0.001485,0,0.4573,3.15,-83.06,0.0114,normal
2026-08-17T00:10:00,N002,50.0,0.0,PANEL_A,-0.05999,-0.06483,0.08833,-0.000253,0.0128,11.0503,6.4302,0.005037,0,0.4577,3.15,-79.34,0.0075,normal
2026-08-17T00:15:00,N002,50.0,0.0,PANEL_A,-0.02537,-0.06704,0.07168,-0.001275,0.01328,11.8049,6.3742,-0.000454,0,0.4582,3.15,-77.29,0.0077,normal
2026-08-17T00:20:00,N002,50.0,0.0,PANEL_A,-0.0346,-0.06719,0.07557,-0.000149,0.01196,10.7227,6.4256,0.002083,0,0.4586,3.15,-83.24,0.0077,normal
2026-08-17T00:25:00,N002,50.0,0.0,PANEL_A,-0.02327,-0.06622,0.07018,-0.00124,0.00946,10.3635,6.3951,0.003153,0,0.4591,3.15,-78.75,0.011,normal
2026-08-17T00:30:00,N002,50.0,0.0,PANEL_A,-0.00221,-0.06314,0.06318,0.000636,0.01308,11.0752,6.4572,-0.002381,0,0.4595,3.15,-81.73,0.0149,normal
2026-08-17T00:35:00,N002,50.0,0.0,PANEL_A,-0.03323,-0.06895,0.07654,0.002615,0.00889,10.6659,6.3713,-0.00533,0,0.4599,3.15,-78.23,0.0081,normal
2026-08-17T00:40:00,N002,50.0,0.0,PANEL_A,-0.04851,-0.07501,0.08933,-0.000201,0.01132,10.5406,6.4039,-0.001264,0,0.4604,3.15,-78.7,0.0103,normal
2026-08-17T00:45:00,N002,50.0,0.0,PANEL_A,-0.00396,-0.07443,0.07453,-0.000611,0.01419,8.2472,6.3586,0.001155,0,0.4608,3.15,-84.72,0.0058,normal
2026-08-17T00:50:00,N002,50.0,0.0,PANEL_A,-0.01291,-0.0822,0.08321,3.1e-05,0.01522,10.2025,6.4154,0.008202,0,0.4613,3.15,-78.79,0.0087,normal
2026-08-17T00:55:00,N002,50.0,0.0,PANEL_A,-0.01819,-0.0726,0.07485,-0.00136,0.01057,8.0679,6.4406,0.000807,0,0.4617,3.15,-78.26,0.0099,normal
2026-08-17T01:00:00,N002,50.0,0.0,PANEL_A,-0.02483,-0.06504,0.06962,0.0004,0.0135,10.403,6.4235,-0.005485,0,0.4621,3.15,-81.5,0.0094,normal
2026-08-17T01:05:00,N002,50.0,0.0,PANEL_A,-0.03483,-0.07074,0.07885,0.000734,0.01311,9.4,6.3858,-0.003112,0,0.4626,3.15,-80.98,0.0084,normal
2026-08-17T01:10:00,N002,50.0,0.0,PANEL_A,-0.02539,-0.07265,0.07696,-0.001256,0.01202,9.9885,6.3924,-0.007221,0,0.463,3.15,-78.54,0.002,normal
2026-08-17T01:15:00,N002,50.0,0.0,PANEL_A,-0.03293,-0.05753,0.06629,-5.9e-05,0.01364,8.1965,6.3136,0.002874,0,0.4635,3.15,-78.08,0.0079,normal
2026-08-17T01:20:00,N002,50.0,0.0,PANEL_A,-0.03034,-0.07008,0.07637,0.002497,0.0108,10.703,6.4211,0.008674,0,0.4639,3.15,-81.44,0.0065,normal
2026-08-17T01:25:00,N002,50.0,0.0,PANEL_A,-0.01598,-0.08985,0.09125,-0.000434,0.01158,12.2705,6.4003,-0.00109,0,0.4643,3.15,-81.23,0.0012,normal
2026-08-17T01:30:00,N002,50.0,0.0,PANEL_A,-0.02437,-0.06778,0.07203,2.4e-05,0.01417,8.4917,6.4102,0.002865,0,0.4648,3.15,-80.01,0.0152,normal
2026-08-17T01:35:00,N002,50.0,0.0,PANEL_A,-0.03491,-0.08457,0.09149,0.000778,0.01353,6.9807,6.429,0.002225,0,0.4652,3.15,-78.95,0.0115,normal
2026-08-17T01:40:00,N002,50.0,0.0,PANEL_A,-0.00581,-0.0796,0.07981,-0.00058,0.0107,9.1907,6.4324,0.003442,0,0.4657,3.15,-76.29,0.0094,normal
2026-08-17T01:45:00,N002,50.0,0.0,PANEL_A,-0.02594,-0.08167,0.0857,0.002343,0.01276,12.1809,6.4634,-0.000215,0,0.4661,3.15,-76.15,0.0114,normal
2026-08-17T01:50:00,N002,50.0,0.0,PANEL_A,-0.02862,-0.09919,0.10324,-0.001258,0.01166,10.5717,6.4303,-0.011677,0,0.4665,3.15,-84.09,0.021,normal
2026-08-17T01:55:00,N002,50.0,0.0,PANEL_A,-0.01397,-0.07177,0.07312,-0.002975,0.01235,8.067,6.3466,-0.009139,0,0.467,3.15,-82.46,0.0064,normal
2026-08-17T02:00:00,N002,50.0,0.0,PANEL_A,-0.04033,-0.06144,0.0735,0.001892,0.01243,9.1974,6.3389,0.004705,0,0.4674,3.15,-78.15,0.0092,normal
2026-08-17T02:05:00,N002,50.0,0.0,PANEL_A,-0.03886,-0.08343,0.09204,0.000478,0.01183,10.7892,6.3937,0.005763,0,0.4679,3.15,-82.45,0.0061,normal
2026-08-17T02:10:00,N002,50.0,0.0,PANEL_A,-0.04292,-0.06546,0.07827,-0.002036,0.01146,10.2265,6.3965,-0.000968,0,0.4683,3.15,-85.14,0.0163,normal
2026-08-17T02:15:00,N002,50.0,0.0,PANEL_A,-0.02812,-0.06594,0.07168,-0.000326,0.01425,11.9234,6.384,0.00955,0,0.4687,3.15,-80.03,0.0077,normal
2026-08-17T02:20:00,N002,50.0,0.0,PANEL_A,-0.02796,-0.06961,0.07501,0.000386,0.00846,9.2751,6.492,0.006338,0,0.4692,3.15,-83.56,0.0099,normal
2026-08-17T02:25:00,N002,50.0,0.0,PANEL_A,-0.04696,-0.05917,0.07554,-0.000942,0.0139,10.2098,6.4474,-0.008908,0,0.4696,3.15,-75.71,0.0149,normal
2026-08-17T02:30:00,N002,50.0,0.0,PANEL_A,-0.01046,-0.06475,0.06559,0.000382,0.01244,11.7721,6.403,9.1e-05,0,0.4701,3.15,-80.62,0.011,normal
2026-08-17T02:35:00,N002,50.0,0.0,PANEL_A,-0.03898,-0.06914,0.07937,0.002196,0.00961,9.8573,6.4483,0.000126,0,0.4705,3.15,-80.06,0.0189,normal
2026-08-17T02:40:00,N002,50.0,0.0,PANEL_A,-0.02511,-0.08387,0.08755,0.001194,0.00918,10.7484,6.4042,0.005606,0,0.4709,3.15,-82.14,0.0092,normal
2026-08-17T02:45:00,N002,50.0,0.0,PANEL_A,-0.01994,-0.08911,0.09131,-0.001147,0.01098,10.9486,6.5043,0.009947,0,0.4714,3.15,-81.14,0.0121,normal
2026-08-17T02:50:00,N002,50.0,0.0,PANEL_A,-0.02714,-0.07108,0.07608,-0.001178,0.01418,10.1401,6.5037,-0.010495,0,0.4718,3.15,-78.28,0.0065,normal
2026-08-17T02:55:00,N002,50.0,0.0,PANEL_A,-0.03428,-0.07177,0.07954,-0.000552,0.01338,11.1266,6.3994,-0.003124,0,0.4723,3.15,-78.78,0.0235,normal
2026-08-17T03:00:00,N002,50.0,0.0,PANEL_A,-0.00982,-0.06988,0.07056,-0.002175,0.01074,10.2224,6.4724,-0.003745,0,0.4727,3.15,-81.85,0.0086,normal
2026-08-17T03:05:00,N002,50.0,0.0,PANEL_A,-0.01574,-0.0556,0.05779,0.000607,0.01251,9.6671,6.3619,0.004485,0,0.4731,3.15,-78.98,0.0097,normal
2026-08-17T03:10:00,N002,50.0,0.0,PANEL_A,-0.0274,-0.07157,0.07663,0.001369,0.01191,9.5988,6.5173,0.01234,0,0.4736,3.15,-83.9,0.0158,normal
2026-08-17T03:15:00,N002,50.0,0.0,PANEL_A,-0.0128,-0.07032,0.07147,-0.000734,0.01243,9.4537,6.4853,-0.00289,0,0.474,3.15,-84.29,0.0102,normal
2026-08-17T03:20:00,N002,50.0,0.0,PANEL_A,-0.01437,-0.06778,0.06929,0.001608,0.01217,9.4062,6.4884,0.00096,0,0.4745,3.15,-79.89,0.0103,normal
2026-08-17T03:25:00,N002,50.0,0.0,PANEL_A,-0.02873,-0.0827,0.08755,0.001937,0.01153,9.9194,6.4949,-0.005955,0,0.4749,3.15,-79.02,0.0091,normal
2026-08-17T03:30:00,N002,50.0,0.0,PANEL_A,-0.01807,-0.0868,0.08866,0.001115,0.01176,10.6616,6.4288,-0.009159,0,0.4753,3.15,-78.92,0.0066,normal
2026-08-17T03:35:00,N002,50.0,0.0,PANEL_A,-0.05065,-0.08471,0.0987,0.000724,0.01436,9.4689,6.4033,-0.014412,0,0.4758,3.15,-73.91,0.0162,normal
2026-08-17T03:40:00,N002,50.0,0.0,PANEL_A,-0.02681,-0.09207,0.09589,-0.000841,0.01303,7.8592,6.2847,0.002182,0,0.4762,3.15,-80.34,0.0102,normal
2026-08-17T03:45:00,N002,50.0,0.0,PANEL_A,-0.03354,-0.08383,0.09029,-0.001011,0.0122,9.9032,6.4252,0.005747,0,0.4767,3.15,-79.3,0.0157,normal
2026-08-17T03:50:00,N002,50.0,0.0,PANEL_A,-0.02162,-0.08302,0.08579,-0.001376,0.0123,8.2957,6.3422,-0.001084,0,0.4771,3.15,-81.17,0.0102,normal
2026-08-17T03:55:00,N002,50.0,0.0,PANEL_A,-0.02647,-0.07181,0.07653,0.000208,0.01357,12.1392,6.4143,0.011935,0,0.4775,3.15,-79.95,0.0071,normal
2026-08-17T04:00:00,N002,50.0,0.0,PANEL_A,-0.01357,-0.08682,0.08787,-0.001218,0.01317,10.611,6.4615,0.00016,0,0.478,3.15,-76.19,0.008,normal
2026-08-17T04:05:00,N002,50.0,0.0,PANEL_A,-0.01052,-0.06348,0.06435,-0.002869,0.01079,10.3223,6.4159,0.004166,0,0.4784,3.15,-83.23,0.0093,normal
